study_name,participant_id,qualtrics_code,aoa,full_question,group,lemma
sp,sp_139,x715_lemma_aoa,5,pull_4 - When did you learn the word [[Field-2]]?,pull_4,pull
sp,sp_139,x717_lemma_aoa,4,airplane_1 - When did you learn the word [[Field-2]]?,airplane_1,airplane
sp,sp_139,x739_lemma_aoa,4,brown_1 - When did you learn the word [[Field-2]]?,brown_1,brown
sp,sp_139,x742_lemma_aoa,4,make_2 - When did you learn the word [[Field-2]]?,make_2,make
sp,sp_139,x750_lemma_aoa,4,mop_1 - When did you learn the word [[Field-2]]?,mop_1,mop
sp,sp_139,x752_lemma_aoa,4,pig_1 - When did you learn the word [[Field-2]]?,pig_1,pig
sp,sp_139,x758_lemma_aoa,5,kick_1 - When did you learn the word [[Field-2]]?,kick_1,kick
sp,sp_139,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_139,x761_lemma_aoa,5,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_139,x762_lemma_aoa,4,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_139,x763_lemma_aoa,4,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_139,x764_lemma_aoa,4,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_139,x765_lemma_aoa,5,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_139,x766_lemma_aoa,4,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_140,x11_lemma_aoa,2,big_3 - When did you learn the word [[Field-2]]?,big_3,big
sp,sp_140,x14_lemma_aoa,4,basket_1 - When did you learn the word [[Field-2]]?,basket_1,basket
sp,sp_140,x29_lemma_aoa,2,chicken_1 - When did you learn the word [[Field-2]]?,chicken_1,chicken
sp,sp_140,x32_lemma_aoa,2,bite_1 - When did you learn the word [[Field-2]]?,bite_1,bite
sp,sp_140,x40_lemma_aoa,3,cover_3 - When did you learn the word [[Field-2]]?,cover_3,cover
sp,sp_140,x42_lemma_aoa,3,stroller_1 - When did you learn the word [[Field-2]]?,stroller_1,stroller
sp,sp_140,x51_lemma_aoa,3,catch_1 - When did you learn the word [[Field-2]]?,catch_1,catch
sp,sp_140,x55_lemma_aoa,4,monkey_1 - When did you learn the word [[Field-2]]?,monkey_1,monkey
sp,sp_140,x82_lemma_aoa,4,climb_2 - When did you learn the word [[Field-2]]?,climb_2,climb
sp,sp_140,x92_lemma_aoa,5,hard_3 - When did you learn the word [[Field-2]]?,hard_3,hard
sp,sp_140,x95_lemma_aoa,2,candy_1 - When did you learn the word [[Field-2]]?,candy_1,candy
sp,sp_140,x127_lemma_aoa,4,sticky_1 - When did you learn the word [[Field-2]]?,sticky_1,sticky
sp,sp_140,x140_lemma_aoa,3,snowman_1 - When did you learn the word [[Field-2]]?,snowman_1,snowman
sp,sp_140,x158_lemma_aoa,4,watch_2 - When did you learn the word [[Field-2]]?,watch_2,watch
sp,sp_140,x163_lemma_aoa,2,talk_1 - When did you learn the word [[Field-2]]?,talk_1,talk
sp,sp_140,x192_lemma_aoa,4,moose_1 - When did you learn the word [[Field-2]]?,moose_1,moose
sp,sp_140,x196_lemma_aoa,4,stand_3 - When did you learn the word [[Field-2]]?,stand_3,stand
sp,sp_140,x225_lemma_aoa,3,dark_1 - When did you learn the word [[Field-2]]?,dark_1,dark
sp,sp_140,x248_lemma_aoa,3,empty_1 - When did you learn the word [[Field-2]]?,empty_1,empty
sp,sp_140,x261_lemma_aoa,3,popcorn_1 - When did you learn the word [[Field-2]]?,popcorn_1,popcorn
sp,sp_140,x275_lemma_aoa,4,tiger_1 - When did you learn the word [[Field-2]]?,tiger_1,tiger
sp,sp_140,x284_lemma_aoa,3,tooth_1 - When did you learn the word [[Field-2]]?,tooth_1,tooth
sp,sp_140,x302_lemma_aoa,2,drop_5 - When did you learn the word [[Field-2]]?,drop_5,drop
sp,sp_140,x320_lemma_aoa,4,fine_1 - When did you learn the word [[Field-2]]?,fine_1,fine
sp,sp_140,x325_lemma_aoa,3,hamburger_1 - When did you learn the word [[Field-2]]?,hamburger_1,hamburger
sp,sp_140,x399_lemma_aoa,6,pickle_1 - When did you learn the word [[Field-2]]?,pickle_1,pickle
sp,sp_140,x403_lemma_aoa,4,turkey_1 - When did you learn the word [[Field-2]]?,turkey_1,turkey
sp,sp_140,x419_lemma_aoa,3,put_2 - When did you learn the word [[Field-2]]?,put_2,put
sp,sp_140,x431_lemma_aoa,3,donkey_1 - When did you learn the word [[Field-2]]?,donkey_1,donkey
sp,sp_140,x443_lemma_aoa,2,yellow_2 - When did you learn the word [[Field-2]]?,yellow_2,yellow
sp,sp_140,x464_lemma_aoa,2,run_2 - When did you learn the word [[Field-2]]?,run_2,run
sp,sp_140,x466_lemma_aoa,4,cut_8 - When did you learn the word [[Field-2]]?,cut_8,cut
sp,sp_140,x479_lemma_aoa,4,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
sp,sp_140,x512_lemma_aoa,2,see_2 - When did you learn the word [[Field-2]]?,see_2,see
sp,sp_140,x537_lemma_aoa,5,porch_1 - When did you learn the word [[Field-2]]?,porch_1,porch
sp,sp_140,x578_lemma_aoa,2,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
sp,sp_140,x579_lemma_aoa,5,beans_1 - When did you learn the word [[Field-2]]?,beans_1,beans
sp,sp_140,x616_lemma_aoa,4,give_9 - When did you learn the word [[Field-2]]?,give_9,give
sp,sp_140,x623_lemma_aoa,2,sing_1 - When did you learn the word [[Field-2]]?,sing_1,sing
sp,sp_140,x634_lemma_aoa,4,shorts_1 - When did you learn the word [[Field-2]]?,shorts_1,shorts
sp,sp_140,x637_lemma_aoa,4,train_1 - When did you learn the word [[Field-2]]?,train_1,train
sp,sp_140,x648_lemma_aoa,3,pen_1 - When did you learn the word [[Field-2]]?,pen_1,pen
sp,sp_140,x690_lemma_aoa,4,milk_1 - When did you learn the word [[Field-2]]?,milk_1,milk
sp,sp_140,x696_lemma_aoa,3,beads_1 - When did you learn the word [[Field-2]]?,beads_1,beads
sp,sp_140,x702_lemma_aoa,3,kick_2 - When did you learn the word [[Field-2]]?,kick_2,kick
sp,sp_140,x709_lemma_aoa,4,cut_1 - When did you learn the word [[Field-2]]?,cut_1,cut
sp,sp_140,x719_lemma_aoa,4,cut_9 - When did you learn the word [[Field-2]]?,cut_9,cut
sp,sp_140,x749_lemma_aoa,4,bus_1 - When did you learn the word [[Field-2]]?,bus_1,bus
sp,sp_140,x760_lemma_aoa,4,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_140,x761_lemma_aoa,1,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_140,x762_lemma_aoa,4,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_140,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_140,x764_lemma_aoa,5,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_140,x765_lemma_aoa,3,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_140,x766_lemma_aoa,4,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_141,x10_lemma_aoa,4,fast_1 - When did you learn the word [[Field-2]]?,fast_1,fast
sp,sp_141,x24_lemma_aoa,6,work_1 - When did you learn the word [[Field-2]]?,work_1,work
sp,sp_141,x37_lemma_aoa,6,deer_1 - When did you learn the word [[Field-2]]?,deer_1,deer
sp,sp_141,x54_lemma_aoa,5,smile_1 - When did you learn the word [[Field-2]]?,smile_1,smile
sp,sp_141,x65_lemma_aoa,6,dark_3 - When did you learn the word [[Field-2]]?,dark_3,dark
sp,sp_141,x66_lemma_aoa,5,block_3 - When did you learn the word [[Field-2]]?,block_3,block
sp,sp_141,x113_lemma_aoa,5,tickle_1 - When did you learn the word [[Field-2]]?,tickle_1,tickle
sp,sp_141,x139_lemma_aoa,9,oven_1 - When did you learn the word [[Field-2]]?,oven_1,oven
sp,sp_141,x157_lemma_aoa,6,napkin_1 - When did you learn the word [[Field-2]]?,napkin_1,napkin
sp,sp_141,x166_lemma_aoa,7,salt_1 - When did you learn the word [[Field-2]]?,salt_1,salt
sp,sp_141,x175_lemma_aoa,6,stick_2 - When did you learn the word [[Field-2]]?,stick_2,stick
sp,sp_141,x191_lemma_aoa,6,bicycle_1 - When did you learn the word [[Field-2]]?,bicycle_1,bicycle
sp,sp_141,x199_lemma_aoa,6,stay_1 - When did you learn the word [[Field-2]]?,stay_1,stay
sp,sp_141,x208_lemma_aoa,5,build_2 - When did you learn the word [[Field-2]]?,build_2,build
sp,sp_141,x221_lemma_aoa,4,black_3 - When did you learn the word [[Field-2]]?,black_3,black
sp,sp_141,x236_lemma_aoa,6,balloon_1 - When did you learn the word [[Field-2]]?,balloon_1,balloon
sp,sp_141,x242_lemma_aoa,5,pencil_1 - When did you learn the word [[Field-2]]?,pencil_1,pencil
sp,sp_141,x250_lemma_aoa,5,bowl_2 - When did you learn the word [[Field-2]]?,bowl_2,bowl
sp,sp_141,x263_lemma_aoa,5,hit_3 - When did you learn the word [[Field-2]]?,hit_3,hit
sp,sp_141,x289_lemma_aoa,7,present_1 - When did you learn the word [[Field-2]]?,present_1,present
sp,sp_141,x303_lemma_aoa,9,alligator_1 - When did you learn the word [[Field-2]]?,alligator_1,alligator
sp,sp_141,x314_lemma_aoa,5,toothbrush_1 - When did you learn the word [[Field-2]]?,toothbrush_1,toothbrush
sp,sp_141,x318_lemma_aoa,6,brush_1 - When did you learn the word [[Field-2]]?,brush_1,brush
sp,sp_141,x322_lemma_aoa,5,elephant_1 - When did you learn the word [[Field-2]]?,elephant_1,elephant
sp,sp_141,x336_lemma_aoa,4,red_1 - When did you learn the word [[Field-2]]?,red_1,red
sp,sp_141,x363_lemma_aoa,7,knife_1 - When did you learn the word [[Field-2]]?,knife_1,knife
sp,sp_141,x383_lemma_aoa,6,block_2 - When did you learn the word [[Field-2]]?,block_2,block
sp,sp_141,x391_lemma_aoa,9,tuna_1 - When did you learn the word [[Field-2]]?,tuna_1,tuna
sp,sp_141,x401_lemma_aoa,6,garage_1 - When did you learn the word [[Field-2]]?,garage_1,garage
sp,sp_141,x412_lemma_aoa,3,foot_1 - When did you learn the word [[Field-2]]?,foot_1,foot
sp,sp_141,x420_lemma_aoa,7,butter_1 - When did you learn the word [[Field-2]]?,butter_1,butter
sp,sp_141,x425_lemma_aoa,7,pretzel_1 - When did you learn the word [[Field-2]]?,pretzel_1,pretzel
sp,sp_141,x433_lemma_aoa,4,long_2 - When did you learn the word [[Field-2]]?,long_2,long
sp,sp_141,x451_lemma_aoa,4,take_4 - When did you learn the word [[Field-2]]?,take_4,take
sp,sp_141,x453_lemma_aoa,5,catch_3 - When did you learn the word [[Field-2]]?,catch_3,catch
sp,sp_141,x459_lemma_aoa,6,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
sp,sp_141,x462_lemma_aoa,6,hide_1 - When did you learn the word [[Field-2]]?,hide_1,hide
sp,sp_141,x480_lemma_aoa,6,spill_1 - When did you learn the word [[Field-2]]?,spill_1,spill
sp,sp_141,x490_lemma_aoa,5,jump_2 - When did you learn the word [[Field-2]]?,jump_2,jump
sp,sp_141,x508_lemma_aoa,5,banana_1 - When did you learn the word [[Field-2]]?,banana_1,banana
sp,sp_141,x570_lemma_aoa,5,full_2 - When did you learn the word [[Field-2]]?,full_2,full
sp,sp_141,x583_lemma_aoa,6,butterfly_1 - When did you learn the word [[Field-2]]?,butterfly_1,butterfly
sp,sp_141,x602_lemma_aoa,6,old_2 - When did you learn the word [[Field-2]]?,old_2,old
sp,sp_141,x630_lemma_aoa,6,love_1 - When did you learn the word [[Field-2]]?,love_1,love
sp,sp_141,x643_lemma_aoa,5,corn_1 - When did you learn the word [[Field-2]]?,corn_1,corn
sp,sp_141,x658_lemma_aoa,4,yellow_1 - When did you learn the word [[Field-2]]?,yellow_1,yellow
sp,sp_141,x720_lemma_aoa,5,draw_8 - When did you learn the word [[Field-2]]?,draw_8,draw
sp,sp_141,x753_lemma_aoa,7,purse_1 - When did you learn the word [[Field-2]]?,purse_1,purse
sp,sp_141,x760_lemma_aoa,6,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_141,x761_lemma_aoa,4,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_141,x762_lemma_aoa,8,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_141,x763_lemma_aoa,7,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_141,x764_lemma_aoa,5,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_141,x765_lemma_aoa,6,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_141,x766_lemma_aoa,8,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_142,x9_lemma_aoa,2,go_5 - When did you learn the word [[Field-2]]?,go_5,go
sp,sp_142,x45_lemma_aoa,3,cover_2 - When did you learn the word [[Field-2]]?,cover_2,cover
sp,sp_142,x77_lemma_aoa,2,chips_1 - When did you learn the word [[Field-2]]?,chips_1,chips
sp,sp_142,x100_lemma_aoa,4,penguin_1 - When did you learn the word [[Field-2]]?,penguin_1,penguin
sp,sp_142,x123_lemma_aoa,3,sink_1 - When did you learn the word [[Field-2]]?,sink_1,sink
sp,sp_142,x160_lemma_aoa,2,can_1 - When did you learn the word [[Field-2]]?,can_1,can
sp,sp_142,x167_lemma_aoa,4,button_2 - When did you learn the word [[Field-2]]?,button_2,button
sp,sp_142,x173_lemma_aoa,3,bread_1 - When did you learn the word [[Field-2]]?,bread_1,bread
sp,sp_142,x193_lemma_aoa,2,tongue_2 - When did you learn the word [[Field-2]]?,tongue_2,tongue
sp,sp_142,x198_lemma_aoa,2,clean_1 - When did you learn the word [[Field-2]]?,clean_1,clean
sp,sp_142,x214_lemma_aoa,3,carry_4 - When did you learn the word [[Field-2]]?,carry_4,carry
sp,sp_142,x241_lemma_aoa,2,rain_1 - When did you learn the word [[Field-2]]?,rain_1,rain
sp,sp_142,x254_lemma_aoa,3,take_6 - When did you learn the word [[Field-2]]?,take_6,take
sp,sp_142,x267_lemma_aoa,2,bottle_1 - When did you learn the word [[Field-2]]?,bottle_1,bottle
sp,sp_142,x268_lemma_aoa,3,think_3 - When did you learn the word [[Field-2]]?,think_3,think
sp,sp_142,x276_lemma_aoa,3,star_2 - When did you learn the word [[Field-2]]?,star_2,star
sp,sp_142,x278_lemma_aoa,2,blow_3 - When did you learn the word [[Field-2]]?,blow_3,blow
sp,sp_142,x279_lemma_aoa,3,soap_1 - When did you learn the word [[Field-2]]?,soap_1,soap
sp,sp_142,x293_lemma_aoa,4,make_6 - When did you learn the word [[Field-2]]?,make_6,make
sp,sp_142,x305_lemma_aoa,2,peas_1 - When did you learn the word [[Field-2]]?,peas_1,peas
sp,sp_142,x331_lemma_aoa,2,knee_1 - When did you learn the word [[Field-2]]?,knee_1,knee
sp,sp_142,x343_lemma_aoa,2,clap_2 - When did you learn the word [[Field-2]]?,clap_2,clap
sp,sp_142,x354_lemma_aoa,2,toe_1 - When did you learn the word [[Field-2]]?,toe_1,toe
sp,sp_142,x373_lemma_aoa,3,catch_2 - When did you learn the word [[Field-2]]?,catch_2,catch
sp,sp_142,x380_lemma_aoa,3,drop_4 - When did you learn the word [[Field-2]]?,drop_4,drop
sp,sp_142,x381_lemma_aoa,3,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
sp,sp_142,x407_lemma_aoa,3,tricycle_1 - When did you learn the word [[Field-2]]?,tricycle_1,tricycle
sp,sp_142,x414_lemma_aoa,3,pretty_1 - When did you learn the word [[Field-2]]?,pretty_1,pretty
sp,sp_142,x436_lemma_aoa,4,lamb_1 - When did you learn the word [[Field-2]]?,lamb_1,lamb
sp,sp_142,x440_lemma_aoa,3,hurry_1 - When did you learn the word [[Field-2]]?,hurry_1,hurry
sp,sp_142,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
sp,sp_142,x474_lemma_aoa,3,bump_1 - When did you learn the word [[Field-2]]?,bump_1,bump
sp,sp_142,x504_lemma_aoa,2,leg_1 - When did you learn the word [[Field-2]]?,leg_1,leg
sp,sp_142,x519_lemma_aoa,3,pumpkin_1 - When did you learn the word [[Field-2]]?,pumpkin_1,pumpkin
sp,sp_142,x525_lemma_aoa,2,jump_1 - When did you learn the word [[Field-2]]?,jump_1,jump
sp,sp_142,x557_lemma_aoa,2,cheek_1 - When did you learn the word [[Field-2]]?,cheek_1,cheek
sp,sp_142,x609_lemma_aoa,2,run_9 - When did you learn the word [[Field-2]]?,run_9,run
sp,sp_142,x619_lemma_aoa,5,hen_1 - When did you learn the word [[Field-2]]?,hen_1,hen
sp,sp_142,x625_lemma_aoa,3,catch_5 - When did you learn the word [[Field-2]]?,catch_5,catch
sp,sp_142,x642_lemma_aoa,2,plate_1 - When did you learn the word [[Field-2]]?,plate_1,plate
sp,sp_142,x645_lemma_aoa,2,play_7 - When did you learn the word [[Field-2]]?,play_7,play
sp,sp_142,x655_lemma_aoa,4,bear_1 - When did you learn the word [[Field-2]]?,bear_1,bear
sp,sp_142,x676_lemma_aoa,2,mouth_2 - When did you learn the word [[Field-2]]?,mouth_2,mouth
sp,sp_142,x705_lemma_aoa,4,sauce_1 - When did you learn the word [[Field-2]]?,sauce_1,sauce
sp,sp_142,x707_lemma_aoa,2,wash_3 - When did you learn the word [[Field-2]]?,wash_3,wash
sp,sp_142,x737_lemma_aoa,2,window_2 - When did you learn the word [[Field-2]]?,window_2,window
sp,sp_142,x746_lemma_aoa,4,telephone_1 - When did you learn the word [[Field-2]]?,telephone_1,telephone
sp,sp_142,x755_lemma_aoa,5,skate_1 - When did you learn the word [[Field-2]]?,skate_1,skate
sp,sp_142,x760_lemma_aoa,4,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_142,x761_lemma_aoa,2,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_142,x762_lemma_aoa,5,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_142,x763_lemma_aoa,4,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_142,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_142,x765_lemma_aoa,3,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_142,x766_lemma_aoa,5,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_143,x15_lemma_aoa,9,noisy_1 - When did you learn the word [[Field-2]]?,noisy_1,noisy
sp,sp_143,x17_lemma_aoa,8,read_3 - When did you learn the word [[Field-2]]?,read_3,read
sp,sp_143,x25_lemma_aoa,10,hammer_1 - When did you learn the word [[Field-2]]?,hammer_1,hammer
sp,sp_143,x30_lemma_aoa,8,belt_2 - When did you learn the word [[Field-2]]?,belt_2,belt
sp,sp_143,x57_lemma_aoa,6,face_2 - When did you learn the word [[Field-2]]?,face_2,face
sp,sp_143,x68_lemma_aoa,9,cover_4 - When did you learn the word [[Field-2]]?,cover_4,cover
sp,sp_143,x105_lemma_aoa,7,fall_1 - When did you learn the word [[Field-2]]?,fall_1,fall
sp,sp_143,x122_lemma_aoa,8,bee_1 - When did you learn the word [[Field-2]]?,bee_1,bee
sp,sp_143,x130_lemma_aoa,9,boots_1 - When did you learn the word [[Field-2]]?,boots_1,boots
sp,sp_143,x133_lemma_aoa,7,tongue_1 - When did you learn the word [[Field-2]]?,tongue_1,tongue
sp,sp_143,x164_lemma_aoa,10,nuts_1 - When did you learn the word [[Field-2]]?,nuts_1,nuts
sp,sp_143,x168_lemma_aoa,10,cover_5 - When did you learn the word [[Field-2]]?,cover_5,cover
sp,sp_143,x217_lemma_aoa,9,broken_1 - When did you learn the word [[Field-2]]?,broken_1,broken
sp,sp_143,x227_lemma_aoa,10,bench_1 - When did you learn the word [[Field-2]]?,bench_1,bench
sp,sp_143,x231_lemma_aoa,10,dress_1 - When did you learn the word [[Field-2]]?,dress_1,dress
sp,sp_143,x244_lemma_aoa,8,see_5 - When did you learn the word [[Field-2]]?,see_5,see
sp,sp_143,x249_lemma_aoa,7,blue_2 - When did you learn the word [[Field-2]]?,blue_2,blue
sp,sp_143,x255_lemma_aoa,7,get_4 - When did you learn the word [[Field-2]]?,get_4,get
sp,sp_143,x257_lemma_aoa,8,say_2 - When did you learn the word [[Field-2]]?,say_2,say
sp,sp_143,x265_lemma_aoa,8,stay_2 - When did you learn the word [[Field-2]]?,stay_2,stay
sp,sp_143,x269_lemma_aoa,7,pick_1 - When did you learn the word [[Field-2]]?,pick_1,pick
sp,sp_143,x272_lemma_aoa,10,zipper_1 - When did you learn the word [[Field-2]]?,zipper_1,zipper
sp,sp_143,x287_lemma_aoa,6,dish_2 - When did you learn the word [[Field-2]]?,dish_2,dish
sp,sp_143,x295_lemma_aoa,6,have_4 - When did you learn the word [[Field-2]]?,have_4,have
sp,sp_143,x300_lemma_aoa,10,take_3 - When did you learn the word [[Field-2]]?,take_3,take
sp,sp_143,x304_lemma_aoa,6,tissue_1 - When did you learn the word [[Field-2]]?,tissue_1,tissue
sp,sp_143,x330_lemma_aoa,9,carrots_1 - When did you learn the word [[Field-2]]?,carrots_1,carrots
sp,sp_143,x332_lemma_aoa,8,dog_1 - When did you learn the word [[Field-2]]?,dog_1,dog
sp,sp_143,x358_lemma_aoa,9,throw_1 - When did you learn the word [[Field-2]]?,throw_1,throw
sp,sp_143,x372_lemma_aoa,13,get_7 - When did you learn the word [[Field-2]]?,get_7,get
sp,sp_143,x376_lemma_aoa,10,find_2 - When did you learn the word [[Field-2]]?,find_2,find
sp,sp_143,x427_lemma_aoa,10,truck_1 - When did you learn the word [[Field-2]]?,truck_1,truck
sp,sp_143,x434_lemma_aoa,8,taste_2 - When did you learn the word [[Field-2]]?,taste_2,taste
sp,sp_143,x446_lemma_aoa,8,black_1 - When did you learn the word [[Field-2]]?,black_1,black
sp,sp_143,x484_lemma_aoa,7,ear_1 - When did you learn the word [[Field-2]]?,ear_1,ear
sp,sp_143,x489_lemma_aoa,10,knock_2 - When did you learn the word [[Field-2]]?,knock_2,knock
sp,sp_143,x503_lemma_aoa,10,story_2 - When did you learn the word [[Field-2]]?,story_2,story
sp,sp_143,x507_lemma_aoa,10,crib_1 - When did you learn the word [[Field-2]]?,crib_1,crib
sp,sp_143,x552_lemma_aoa,10,bad_1 - When did you learn the word [[Field-2]]?,bad_1,bad
sp,sp_143,x555_lemma_aoa,8,medicine_1 - When did you learn the word [[Field-2]]?,medicine_1,medicine
sp,sp_143,x586_lemma_aoa,8,read_1 - When did you learn the word [[Field-2]]?,read_1,read
sp,sp_143,x596_lemma_aoa,10,wake_1 - When did you learn the word [[Field-2]]?,wake_1,wake
sp,sp_143,x610_lemma_aoa,9,draw_5 - When did you learn the word [[Field-2]]?,draw_5,draw
sp,sp_143,x613_lemma_aoa,8,chocolate_1 - When did you learn the word [[Field-2]]?,chocolate_1,chocolate
